Step,id,x,y,Vel,Yaw
3356,2,3185.71,-225.167,8.0005,90
3356,3,3185.71,225.167,8.00049,90
3356,4,3185.63,-74.9999,8.0005,89.9999
3356,5,3185.61,75,8.00049,90
3356,6,3055.71,-1.9013e-05,8.0005,90
3356,7,3185.72,0,8,90
3357,1,3316.51,-0.00251566,8.00044,89.9994
3357,2,3186.51,-225.167,8.0005,90
3357,3,3186.51,225.167,8.00049,90
3357,4,3186.43,-74.9999,8.00048,89.9999
3357,5,3186.41,75,8.00049,90
3357,6,3056.51,-1.91195e-05,8.0005,90
3357,7,3186.52,0,8,90
3358,1,3317.31,-0.00250714,8.00044,89.9994
3358,2,3187.31,-225.167,8.0005,90
3358,3,3187.31,225.167,8.00049,90
3358,4,3187.23,-74.9999,8.00048,89.9999
3358,5,3187.21,75,8.00049,90
3358,6,3057.31,-1.92261e-05,8.0005,90
3358,7,3187.32,0,8,90
3359,1,3318.11,-0.0024984,8.00044,89.9994
3359,2,3188.11,-225.167,8.0005,90
3359,3,3188.11,225.167,8.00049,90
3359,4,3188.03,-74.9999,8.00048,89.9999
3359,5,3188.01,75,8.00049,90
3359,6,3058.11,-1.93326e-05,8.0005,90
3359,7,3188.12,0,8,90
3360,1,3318.91,-0.00248945,8.00044,89.9994
3360,2,3188.91,-225.167,8.0005,90
3360,3,3188.91,225.167,8.00049,90
3360,4,3188.83,-74.9999,8.00048,89.9999
3360,5,3188.81,75,8.00049,90
3360,6,3058.91,-1.94391e-05,8.0005,90
3360,7,3188.92,0,8,90
3361,1,3319.71,-0.00248029,8.00044,89.9993
3361,2,3189.71,-225.167,8.0005,90
3361,3,3189.71,225.167,8.00049,90
3361,4,3189.63,-74.9999,8.00048,89.9999
3361,5,3189.61,75,8.00049,90
3361,6,3059.71,-1.95457e-05,8.0005,90
3361,7,3189.72,0,8,90
3362,1,3320.51,-0.00247092,8.00044,89.9993
3362,2,3190.51,-225.167,8.0005,90
3362,3,3190.51,225.167,8.00049,90
3362,4,3190.43,-74.9999,8.00048,89.9999
3362,5,3190.41,75,8.00049,90
3362,6,3060.51,-1.96522e-05,8.0005,90
3362,7,3190.52,0,8,90
3363,1,3321.31,-0.00246133,8.00044,89.9993
3363,2,3191.31,-225.167,8.0005,90
3363,3,3191.31,225.167,8.00049,90
3363,4,3191.23,-74.9999,8.00048,89.9999
3363,5,3191.21,75,8.00049,90
3363,6,3061.31,-1.97587e-05,8.0005,90
3363,7,3191.32,0,8,90
3364,1,3322.11,-0.00245153,8.00044,89.9993
3364,2,3192.11,-225.167,8.0005,90
3364,3,3192.11,225.167,8.00049,90
3364,4,3192.03,-74.9999,8.00048,89.9999
3364,5,3192.01,75,8.00049,90
3364,6,3062.11,-1.98653e-05,8.0005,90
3364,7,3192.12,0,8,90
3365,1,3322.91,-0.00244151,8.00044,89.9993
3365,2,3192.91,-225.167,8.0005,90
3365,3,3192.91,225.167,8.00049,90
3365,4,3192.83,-74.9999,8.00048,89.9999
3365,5,3192.81,75,8.00049,90
3365,6,3062.91,-1.99718e-05,8.0005,90
3365,7,3192.92,0,8,90
3366,1,3323.71,-0.00243128,8.00044,89.9993
3366,2,3193.71,-225.167,8.0005,90
3366,3,3193.71,225.167,8.00049,90
3366,4,3193.63,-74.9999,8.00048,89.9999
3366,5,3193.61,75,8.00049,90
3366,6,3063.71,-2.00783e-05,8.0005,90
3366,7,3193.72,0,8,90
3367,1,3324.51,-0.00242084,8.00044,89.9993
3367,2,3194.51,-225.167,8.0005,90
3367,3,3194.51,225.167,8.00049,90
3367,4,3194.43,-74.9999,8.00048,89.9999
3367,5,3194.41,75,8.00049,90
3367,6,3064.51,-2.01849e-05,8.0005,90
3367,7,3194.52,0,8,90
3368,1,3325.31,-0.00241019,8.00044,89.9992
3368,2,3195.31,-225.167,8.0005,90
3368,3,3195.31,225.167,8.00049,90
3368,4,3195.23,-74.9999,8.00048,89.9999
3368,5,3195.21,75,8.00049,90
3368,6,3065.31,-2.02914e-05,8.0005,90
3368,7,3195.32,0,8,90
3369,1,3326.11,-0.00239933,8.00044,89.9992
3369,2,3196.11,-225.167,8.0005,90
3369,3,3196.11,225.167,8.00049,90
3369,4,3196.03,-74.9999,8.00048,89.9999
3369,5,3196.01,75,8.00049,90
3369,6,3066.11,-2.03979e-05,8.0005,90
3369,7,3196.12,0,8,90
3370,1,3326.91,-0.00238825,8.00044,89.9992
3370,2,3196.91,-225.167,8.0005,90
3370,3,3196.91,225.167,8.00049,90
3370,4,3196.83,-74.9999,8.00048,89.9999
3370,5,3196.81,75,8.00049,90
3370,6,3066.91,-2.05045e-05,8.0005,90
3370,7,3196.92,0,8,90
3371,1,3327.71,-0.00237706,8.00044,89.9992
3371,2,3197.71,-225.167,8.0005,90
3371,3,3197.71,225.167,8.00049,90
3371,4,3197.63,-74.9999,8.00048,89.9999
3371,5,3197.61,75,8.00049,90
3371,6,3067.71,-2.0611e-05,8.0005,90
3371,7,3197.72,0,8,90
3372,1,3328.51,-0.00236566,8.00044,89.9992
3372,2,3198.51,-225.167,8.0005,90
3372,3,3198.51,225.167,8.00049,90
3372,4,3198.43,-74.9999,8.00048,89.9999
3372,5,3198.41,75,8.00049,90
3372,6,3068.51,-2.07175e-05,8.0005,90
3372,7,3198.52,0,8,90
3373,1,3329.31,-0.00235416,8.00044,89.9992
3373,2,3199.31,-225.167,8.0005,90
3373,3,3199.31,225.167,8.00049,90
3373,4,3199.23,-74.9999,8.00048,89.9999
3373,5,3199.21,75,8.00049,90
3373,6,3069.31,-2.08241e-05,8.0005,90
3373,7,3199.32,0,8,90
3374,1,3330.11,-0.00234254,8.00044,89.9992
3374,2,3200.11,-225.167,8.0005,90
3374,3,3200.11,225.167,8.00049,90
3374,4,3200.03,-74.9999,8.00048,89.9999
3374,5,3200.01,75,8.00049,90
3374,6,3070.11,-2.09306e-05,8.0005,90
3374,7,3200.12,0,8,90
3375,1,3330.91,-0.00233083,8.00044,89.9992
3375,2,3200.91,-225.167,8.0005,90
3375,3,3200.91,225.167,8.00049,90
3375,4,3200.83,-74.9999,8.00048,89.9999
3375,5,3200.81,75,8.00049,90
3375,6,3070.91,-2.10371e-05,8.0005,90
3375,7,3200.92,0,8,90
3376,1,3331.71,-0.002319,8.00044,89.9992
3376,2,3201.71,-225.167,8.0005,90
3376,3,3201.71,225.167,8.00049,90
3376,4,3201.63,-74.9999,8.00048,89.9999
3376,5,3201.61,75,8.00049,90
3376,6,3071.71,-2.11437e-05,8.0005,90
3376,7,3201.72,0,8,90
3377,1,3332.51,-0.00230707,8.00044,89.9991
3377,2,3202.51,-225.167,8.0005,90
3377,3,3202.51,225.167,8.00049,90
3377,4,3202.43,-74.9999,8.00048,89.9999
3377,5,3202.41,75,8.00049,90
3377,6,3072.51,-2.12502e-05,8.0005,90
3377,7,3202.52,0,8,90
3378,1,3333.31,-0.00229503,8.00044,89.9991
3378,2,3203.31,-225.167,8.0005,90
3378,3,3203.31,225.167,8.00049,90
3378,4,3203.23,-74.9999,8.00048,89.9999
3378,5,3203.21,75,8.00049,90
3378,6,3073.31,-2.13567e-05,8.0005,90
3378,7,3203.32,0,8,90
3379,1,3334.11,-0.00228289,8.00046,89.9991
3379,2,3204.11,-225.167,8.0005,90
3379,3,3204.11,225.167,8.00049,90
3379,4,3204.03,-74.9999,8.00048,89.9999
3379,5,3204.01,75,8.00049,90
3379,6,3074.11,-2.14633e-05,8.0005,90
3379,7,3204.12,0,8,90
3380,1,3334.91,-0.00227063,8.00046,89.9991
3380,2,3204.91,-225.167,8.0005,90
3380,3,3204.91,225.167,8.00049,90
3380,4,3204.83,-74.9999,8.00048,89.9999
3380,5,3204.81,75,8.00049,90
3380,6,3074.91,-2.15698e-05,8.0005,90
3380,7,3204.93,0,8,90
3381,1,3335.71,-0.00225828,8.00046,89.9991
3381,2,3205.71,-225.167,8.0005,90
3381,3,3205.71,225.167,8.00049,90
3381,4,3205.63,-74.9999,8.00048,89.9999
3381,5,3205.61,75,8.00049,90
3381,6,3075.71,-2.16763e-05,8.0005,90
3381,7,3205.73,0,8,90
3382,1,3336.51,-0.00224581,8.00046,89.9991
3382,2,3206.51,-225.167,8.0005,90
3382,3,3206.51,225.167,8.00049,90
3382,4,3206.43,-74.9999,8.00048,89.9999
3382,5,3206.41,75,8.00049,90
3382,6,3076.51,-2.17829e-05,8.0005,90
3382,7,3206.53,0,8,90
3383,1,3337.31,-0.00223324,8.00046,89.9991
3383,2,3207.31,-225.167,8.0005,90
3383,3,3207.31,225.167,8.00049,90
3383,4,3207.23,-74.9999,8.00048,90
3383,5,3207.21,75,8.00049,90
3383,6,3077.31,-2.18894e-05,8.0005,90
3383,7,3207.33,0,8,90
3384,1,3338.11,-0.00222056,8.00046,89.9991
3384,2,3208.11,-225.167,8.0005,90
3384,3,3208.11,225.167,8.00049,90
3384,4,3208.03,-74.9999,8.00048,90
3384,5,3208.01,75,8.00049,90
3384,6,3078.11,-2.19959e-05,8.0005,90
3384,7,3208.13,0,8,90
3385,1,3338.91,-0.00220778,8.00046,89.9991
3385,2,3208.91,-225.167,8.0005,90
3385,3,3208.91,225.167,8.00049,90
3385,4,3208.83,-74.9999,8.00048,90
3385,5,3208.81,75,8.00049,90
3385,6,3078.91,-2.21025e-05,8.0005,90
3385,7,3208.93,0,8,90
3386,1,3339.71,-0.00219489,8.00046,89.9991
3386,2,3209.71,-225.167,8.0005,90
3386,3,3209.71,225.167,8.00049,90
3386,4,3209.63,-74.9999,8.00048,90
3386,5,3209.61,75,8.00049,90
3386,6,3079.71,-2.2209e-05,8.0005,90
3386,7,3209.73,0,8,90
3387,1,3340.51,-0.00218189,8.00046,89.9991
3387,2,3210.51,-225.167,8.0005,90
3387,3,3210.51,225.167,8.00049,90
3387,4,3210.43,-74.9999,8.00048,90
3387,5,3210.41,75,8.00049,90
3387,6,3080.51,-2.23155e-05,8.0005,90
3387,7,3210.53,0,8,90
3388,1,3341.31,-0.00216879,8.00046,89.9991
3388,2,3211.31,-225.167,8.0005,90
3388,3,3211.31,225.167,8.00049,90
3388,4,3211.23,-74.9999,8.00048,90
3388,5,3211.21,75,8.00049,90
3388,6,3081.31,-2.24221e-05,8.0005,90
3388,7,3211.33,0,8,90
3389,1,3342.11,-0.00215558,8.00046,89.9991
3389,2,3212.11,-225.167,8.0005,90
3389,3,3212.11,225.167,8.00049,90
3389,4,3212.03,-74.9999,8.00048,90
3389,5,3212.01,75,8.00049,90
3389,6,3082.11,-2.25286e-05,8.0005,90
3389,7,3212.13,0,8,90
3390,1,3342.91,-0.00214226,8.00046,89.999
3390,2,3212.91,-225.167,8.0005,90
3390,3,3212.91,225.167,8.00049,90
3390,4,3212.83,-74.9999,8.00048,90
3390,5,3212.81,75,8.00049,90
3390,6,3082.91,-2.26351e-05,8.0005,90
3390,7,3212.93,0,8,90
3391,1,3343.71,-0.00212884,8.00046,89.999
3391,2,3213.71,-225.167,8.0005,90
3391,3,3213.71,225.167,8.00049,90
3391,4,3213.63,-74.9999,8.00048,90
3391,5,3213.61,75,8.00049,90
3391,6,3083.71,-2.27417e-05,8.0005,90
3391,7,3213.73,0,8,90
3392,1,3344.51,-0.00211531,8.00046,89.999
3392,2,3214.51,-225.167,8.0005,90
3392,3,3214.51,225.167,8.00049,90
3392,4,3214.43,-74.9999,8.00048,90
3392,5,3214.41,75,8.00049,90
3392,6,3084.51,-2.28482e-05,8.0005,90
3392,7,3214.53,0,8,90
3393,1,3345.31,-0.00210167,8.00046,89.999
3393,2,3215.31,-225.167,8.0005,90
3393,3,3215.31,225.167,8.00049,90
3393,4,3215.23,-74.9999,8.00048,90
3393,5,3215.21,75,8.00049,90
3393,6,3085.31,-2.29547e-05,8.0005,90
3393,7,3215.33,0,8,90
3394,1,3346.11,-0.00208793,8.00046,89.999
3394,2,3216.11,-225.167,8.0005,90
3394,3,3216.11,225.167,8.00049,90
3394,4,3216.03,-74.9999,8.00048,90
3394,5,3216.01,75,8.00049,90
3394,6,3086.11,-2.30613e-05,8.0005,90
3394,7,3216.13,0,8,90
3395,1,3346.91,-0.00207408,8.00046,89.999
3395,2,3216.91,-225.167,8.0005,90
3395,3,3216.91,225.167,8.00049,90
3395,4,3216.83,-74.9999,8.00048,90
3395,5,3216.81,75,8.00049,90
3395,6,3086.91,-2.31678e-05,8.0005,90
3395,7,3216.93,0,8,90
3396,1,3347.71,-0.00206013,8.00046,89.999
3396,2,3217.71,-225.167,8.0005,90
3396,3,3217.71,225.167,8.00049,90
3396,4,3217.63,-74.9999,8.00048,90
3396,5,3217.61,75,8.00049,90
3396,6,3087.71,-2.32743e-05,8.0005,90
3396,7,3217.73,0,8,90
3397,1,3348.51,-0.00204606,8.00046,89.999
3397,2,3218.51,-225.167,8.0005,90
3397,3,3218.51,225.167,8.00049,90
3397,4,3218.43,-74.9999,8.00048,90
3397,5,3218.41,75,8.00049,90
3397,6,3088.51,-2.33809e-05,8.0005,90
3397,7,3218.53,0,8,90
3398,1,3349.31,-0.00203189,8.00046,89.999
3398,2,3219.31,-225.167,8.0005,90
3398,3,3219.31,225.167,8.00049,90
3398,4,3219.23,-74.9999,8.00048,90
3398,5,3219.22,75,8.00049,90
3398,6,3089.31,-2.34874e-05,8.0005,90
3398,7,3219.33,0,8,90
3399,1,3350.11,-0.00201762,8.00046,89.999
3399,2,3220.11,-225.167,8.0005,90
3399,3,3220.11,225.167,8.00049,90
3399,4,3220.03,-74.9999,8.00048,90
3399,5,3220.02,75,8.00049,90
3399,6,3090.11,-2.35939e-05,8.0005,90
3399,7,3220.13,0,8,90
3400,1,3350.91,-0.00200324,8.00046,89.999
3400,2,3220.91,-225.167,8.0005,90
3400,3,3220.91,225.167,8.00049,90
3400,4,3220.83,-74.9999,8.00048,90
3400,5,3220.82,75,8.00049,90
3400,6,3090.91,-2.37005e-05,8.0005,90
3400,7,3220.93,0,8,90
3401,1,3351.71,-0.00198875,8.00046,89.999
3401,2,3221.71,-225.167,8.0005,90
3401,3,3221.71,225.167,8.00049,90
3401,4,3221.63,-74.9999,8.00048,90
3401,5,3221.62,75,8.00049,90
3401,6,3091.71,-2.3807e-05,8.0005,90
3401,7,3221.73,0,8,90
3402,1,3352.51,-0.00197415,8.00046,89.999
3402,2,3222.51,-225.167,8.0005,90
3402,3,3222.51,225.167,8.00049,90
3402,4,3222.43,-74.9999,8.00048,90
3402,5,3222.42,75,8.00049,90
3402,6,3092.51,-2.39135e-05,8.0005,90
3402,7,3222.53,0,8,90
3403,1,3353.31,-0.00195945,8.00046,89.9989
3403,2,3223.31,-225.167,8.0005,90
3403,3,3223.31,225.167,8.00049,90
3403,4,3223.23,-74.9999,8.00048,90
3403,5,3223.22,75,8.00049,90
3403,6,3093.31,-2.40201e-05,8.0005,90
3403,7,3223.33,0,8,90
3404,1,3354.11,-0.00194464,8.00046,89.9989
3404,2,3224.11,-225.167,8.0005,90
3404,3,3224.11,225.167,8.00049,90
3404,4,3224.04,-74.9999,8.00048,90
3404,5,3224.02,75,8.00049,90
3404,6,3094.11,-2.41266e-05,8.0005,90
3404,7,3224.13,0,8,90
3405,1,3354.91,-0.00192973,8.00046,89.9989
3405,2,3224.91,-225.167,8.0005,90
3405,3,3224.91,225.167,8.00049,90
3405,4,3224.84,-74.9999,8.00048,90
3405,5,3224.82,75,8.00049,90
3405,6,3094.91,-2.42331e-05,8.0005,90
3405,7,3224.93,0,8,90
3406,1,3355.71,-0.00191482,8.00046,89.9989
3406,2,3225.71,-225.167,8.0005,90
3406,3,3225.71,225.167,8.00049,90
3406,4,3225.64,-74.9999,8.00048,90
3406,5,3225.62,75,8.00049,90
3406,6,3095.71,-2.43396e-05,8.0005,90
3406,7,3225.73,0,8,90
3407,1,3356.51,-0.0018999,8.00046,89.9989
3407,2,3226.51,-225.167,8.0005,90
3407,3,3226.51,225.167,8.00049,90
3407,4,3226.44,-74.9999,8.00048,90
3407,5,3226.42,75,8.00049,90
3407,6,3096.51,-2.44462e-05,8.0005,90
3407,7,3226.53,0,8,90
3408,1,3357.31,-0.00188499,8.00046,89.9989
3408,2,3227.31,-225.167,8.0005,90
3408,3,3227.31,225.167,8.00049,90
3408,4,3227.24,-74.9999,8.00048,90
3408,5,3227.22,75,8.00049,90
3408,6,3097.31,-2.45527e-05,8.0005,90
3408,7,3227.33,0,8,90
3409,1,3358.11,-0.00187007,8.00046,89.9989
3409,2,3228.11,-225.167,8.0005,90
3409,3,3228.11,225.167,8.00049,90
3409,4,3228.04,-74.9999,8.00048,90
3409,5,3228.02,75,8.00049,90
3409,6,3098.11,-2.46592e-05,8.0005,90
3409,7,3228.13,0,8,90
3410,1,3358.91,-0.00185516,8.00046,89.9989
3410,2,3228.91,-225.167,8.0005,90
3410,3,3228.91,225.167,8.00049,90
3410,4,3228.84,-74.9999,8.00048,90
3410,5,3228.82,75,8.00049,90
3410,6,3098.91,-2.47658e-05,8.0005,90
3410,7,3228.93,0,8,90
3411,1,3359.71,-0.00184024,8.00046,89.9989
3411,2,3229.71,-225.167,8.0005,90
3411,3,3229.71,225.167,8.00049,90
3411,4,3229.64,-74.9999,8.00048,90
3411,5,3229.62,75,8.00049,90
3411,6,3099.71,-2.48723e-05,8.0005,90
3411,7,3229.73,0,8,90
3412,1,3360.51,-0.00182533,8.00046,89.9989
3412,2,3230.51,-225.167,8.0005,90
3412,3,3230.51,225.167,8.00049,90
3412,4,3230.44,-74.9999,8.00048,90
3412,5,3230.42,75,8.00049,90
3412,6,3100.51,-2.49788e-05,8.0005,90
3412,7,3230.53,0,8,90
3413,1,3361.31,-0.00181041,8.00046,89.9989
3413,2,3231.31,-225.167,8.0005,90
3413,3,3231.31,225.167,8.00049,90
3413,4,3231.24,-74.9999,8.00048,90
3413,5,3231.22,75,8.00049,90
3413,6,3101.31,-2.50854e-05,8.0005,90
3413,7,3231.33,0,8,90
3414,1,3362.11,-0.0017955,8.00046,89.9989
3414,2,3232.11,-225.167,8.0005,90
3414,3,3232.11,225.167,8.00049,90
3414,4,3232.04,-74.9999,8.00048,90
3414,5,3232.02,75,8.00049,90
3414,6,3102.11,-2.51919e-05,8.0005,90
3414,7,3232.13,0,8,90
3415,1,3362.91,-0.00178058,8.00046,89.9989
3415,2,3232.91,-225.167,8.0005,90
3415,3,3232.91,225.167,8.00049,90
3415,4,3232.84,-74.9999,8.00048,90
3415,5,3232.82,75,8.00049,90
3415,6,3102.91,-2.52984e-05,8.0005,90
3415,7,3232.93,0,8,90
3416,1,3363.71,-0.00176567,8.00046,89.9989
3416,2,3233.71,-225.167,8.0005,90
3416,3,3233.71,225.167,8.00049,90
3416,4,3233.64,-74.9999,8.00048,90
3416,5,3233.62,75,8.00049,90
3416,6,3103.71,-2.5405e-05,8.0005,90
3416,7,3233.73,0,8,90
3417,1,3364.51,-0.00175076,8.00046,89.9989
3417,2,3234.51,-225.167,8.0005,90
3417,3,3234.51,225.167,8.00049,90
3417,4,3234.44,-74.9999,8.00048,90
3417,5,3234.42,75,8.00049,90
3417,6,3104.51,-2.55115e-05,8.0005,90
3417,7,3234.53,0,8,90
3418,1,3365.31,-0.00173584,8.00046,89.9989
3418,2,3235.31,-225.167,8.0005,90
3418,3,3235.31,225.167,8.00049,90
3418,4,3235.24,-74.9999,8.00048,90
3418,5,3235.22,75,8.00049,90
3418,6,3105.31,-2.5618e-05,8.0005,90
3418,7,3235.33,0,8,90
3419,1,3366.11,-0.00172093,8.00046,89.9989
3419,2,3236.11,-225.167,8.0005,90
3419,3,3236.11,225.167,8.00049,90
3419,4,3236.04,-74.9999,8.00048,90
3419,5,3236.02,75,8.00049,90
3419,6,3106.11,-2.57246e-05,8.0005,90
3419,7,3236.13,0,8,90
3420,1,3366.91,-0.00170601,8.00046,89.9989
3420,2,3236.91,-225.167,8.0005,90
3420,3,3236.91,225.167,8.00049,90
3420,4,3236.84,-74.9999,8.00048,90
3420,5,3236.82,75,8.00049,90
3420,6,3106.91,-2.58311e-05,8.0005,90
3420,7,3236.93,0,8,90
3421,1,3367.71,-0.0016911,8.00046,89.9989
3421,2,3237.71,-225.167,8.0005,90
3421,3,3237.71,225.167,8.00049,90
3421,4,3237.64,-74.9999,8.00048,90
3421,5,3237.62,75,8.00049,90
3421,6,3107.71,-2.59376e-05,8.0005,90
3421,7,3237.73,0,8,90
3422,1,3368.51,-0.00167618,8.00046,89.9989
3422,2,3238.51,-225.167,8.0005,90
3422,3,3238.51,225.167,8.00049,90
3422,4,3238.44,-74.9999,8.00048,90
3422,5,3238.42,75,8.00049,90
3422,6,3108.51,-2.60442e-05,8.0005,90
3422,7,3238.53,0,8,90
3423,1,3369.31,-0.00166127,8.00046,89.9989
3423,2,3239.31,-225.167,8.0005,90
3423,3,3239.31,225.167,8.00049,90
3423,4,3239.24,-74.9999,8.00048,90
3423,5,3239.22,75,8.00049,90
3423,6,3109.31,-2.61507e-05,8.0005,90
3423,7,3239.33,0,8,90
3424,1,3370.11,-0.00164635,8.00046,89.9989
3424,2,3240.11,-225.167,8.0005,90
3424,3,3240.11,225.167,8.00049,90
3424,4,3240.04,-74.9999,8.00048,90
3424,5,3240.02,75,8.00049,90
3424,6,3110.11,-2.62572e-05,8.0005,90
3424,7,3240.13,0,8,90
3425,1,3370.91,-0.00163144,8.00046,89.9989
3425,2,3240.91,-225.167,8.0005,90
3425,3,3240.91,225.167,8.00049,90
3425,4,3240.84,-74.9999,8.00048,90
3425,5,3240.82,75,8.00049,90
3425,6,3110.91,-2.63638e-05,8.0005,90
3425,7,3240.93,0,8,90
3426,1,3371.71,-0.00161652,8.00046,89.9989
3426,2,3241.71,-225.167,8.0005,90
3426,3,3241.71,225.167,8.00049,90
3426,4,3241.64,-74.9999,8.00048,90
3426,5,3241.62,75,8.00049,90
3426,6,3111.71,-2.64703e-05,8.0005,90
3426,7,3241.73,0,8,90
3427,1,3372.51,-0.00160161,8.00046,89.9989
3427,2,3242.51,-225.167,8.0005,90
3427,3,3242.51,225.167,8.00049,90
3427,4,3242.44,-74.9999,8.00048,90
3427,5,3242.42,75,8.00049,90
3427,6,3112.51,-2.65768e-05,8.0005,90
3427,7,3242.53,0,8,90
3428,1,3373.31,-0.0015867,8.00046,89.9989
3428,2,3243.31,-225.167,8.0005,90
3428,3,3243.31,225.167,8.00049,90
3428,4,3243.24,-74.9999,8.00048,90
3428,5,3243.22,75,8.00049,90
3428,6,3113.31,-2.66834e-05,8.0005,90
3428,7,3243.33,0,8,90
3429,1,3374.11,-0.00157178,8.00046,89.9989
3429,2,3244.11,-225.167,8.0005,90
3429,3,3244.11,225.167,8.00049,90
3429,4,3244.04,-74.9999,8.00048,90
3429,5,3244.02,75,8.00049,90
3429,6,3114.11,-2.67899e-05,8.0005,90
3429,7,3244.13,0,8,90
3430,1,3374.91,-0.00155687,8.00046,89.9989
3430,2,3244.91,-225.167,8.0005,90
3430,3,3244.91,225.167,8.00049,90
3430,4,3244.84,-74.9999,8.00048,90
3430,5,3244.82,75,8.00049,90
3430,6,3114.91,-2.68964e-05,8.0005,90
3430,7,3244.93,0,8,90
3431,1,3375.71,-0.00154195,8.00046,89.9989
3431,2,3245.71,-225.167,8.0005,90
3431,3,3245.71,225.167,8.00049,90
3431,4,3245.64,-74.9999,8.00048,90
3431,5,3245.62,75,8.00049,90
3431,6,3115.71,-2.7003e-05,8.0005,90
3431,7,3245.73,0,8,90
3432,1,3376.51,-0.00152704,8.00046,89.9989
3432,2,3246.51,-225.167,8.0005,90
3432,3,3246.51,225.167,8.00049,90
3432,4,3246.44,-74.9999,8.00048,90
3432,5,3246.42,75,8.00049,90
3432,6,3116.51,-2.71095e-05,8.0005,90
3432,7,3246.53,0,8,90
3433,1,3377.31,-0.00151212,8.00046,89.9989
3433,2,3247.31,-225.167,8.0005,90
3433,3,3247.31,225.167,8.00049,90
3433,4,3247.24,-74.9999,8.00048,90
3433,5,3247.22,75,8.00049,90
3433,6,3117.31,-2.7216e-05,8.0005,90
3433,7,3247.33,0,8,90
3434,1,3378.11,-0.00149721,8.00046,89.9989
3434,2,3248.11,-225.167,8.0005,90
3434,3,3248.11,225.167,8.00049,90
3434,4,3248.04,-74.9999,8.00048,90
3434,5,3248.02,75,8.00049,90
3434,6,3118.11,-2.73226e-05,8.0005,90
3434,7,3248.13,0,8,90
3435,1,3378.91,-0.00148229,8.00046,89.9989
3435,2,3248.91,-225.167,8.0005,90
3435,3,3248.91,225.167,8.00049,90
3435,4,3248.84,-74.9999,8.00048,90
3435,5,3248.82,75,8.00049,90
3435,6,3118.91,-2.74291e-05,8.0005,90
3435,7,3248.93,0,8,90
3436,1,3379.71,-0.00146738,8.00046,89.9989
3436,2,3249.71,-225.167,8.0005,90
3436,3,3249.71,225.167,8.00049,90
3436,4,3249.64,-74.9999,8.00048,90
3436,5,3249.62,75,8.00049,90
3436,6,3119.71,-2.75356e-05,8.0005,90
3436,7,3249.73,0,8,90
3437,1,3380.51,-0.00145246,8.00046,89.9989
3437,2,3250.51,-225.167,8.0005,90
3437,3,3250.51,225.167,8.00049,90
3437,4,3250.44,-74.9999,8.00048,90
3437,5,3250.42,75,8.00049,90
3437,6,3120.51,-2.76422e-05,8.0005,90
3437,7,3250.53,0,8,90
3438,1,3381.31,-0.00143755,8.00046,89.9989
3438,2,3251.31,-225.167,8.0005,90
3438,3,3251.31,225.167,8.00049,90
3438,4,3251.24,-74.9999,8.00048,90
3438,5,3251.22,75,8.00049,90
3438,6,3121.31,-2.77487e-05,8.0005,90
3438,7,3251.33,0,8,90
3439,1,3382.11,-0.00142264,8.00048,89.9989
3439,2,3252.11,-225.167,8.0005,90
3439,3,3252.11,225.167,8.00049,90
3439,4,3252.04,-74.9999,8.00048,90
3439,5,3252.02,75,8.00049,90
3439,6,3122.11,-2.78552e-05,8.0005,90
3439,7,3252.13,0,8,90
3440,1,3382.91,-0.00140772,8.00048,89.9989
3440,2,3252.91,-225.167,8.0005,90
3440,3,3252.91,225.167,8.00049,90
3440,4,3252.84,-74.9999,8.00048,90
3440,5,3252.82,75,8.00049,90
3440,6,3122.91,-2.79618e-05,8.0005,90
3440,7,3252.93,0,8,90
3441,1,3383.71,-0.00139281,8.00048,89.9989
3441,2,3253.71,-225.167,8.0005,90
3441,3,3253.71,225.167,8.00049,90
3441,4,3253.64,-74.9999,8.00048,90
3441,5,3253.62,75,8.00049,90
3441,6,3123.71,-2.80683e-05,8.0005,90
3441,7,3253.73,0,8,90
3442,1,3384.51,-0.00137789,8.00048,89.9989
3442,2,3254.51,-225.167,8.0005,90
3442,3,3254.51,225.167,8.00049,90
3442,4,3254.44,-74.9999,8.00048,90
3442,5,3254.42,75,8.00049,90
3442,6,3124.51,-2.81748e-05,8.0005,90
3442,7,3254.53,0,8,90
3443,1,3385.31,-0.00136298,8.00048,89.9989
3443,2,3255.31,-225.167,8.0005,90
3443,3,3255.31,225.167,8.00049,90
3443,4,3255.24,-74.9999,8.00048,90
3443,5,3255.22,75,8.00049,90
3443,6,3125.31,-2.82814e-05,8.0005,90
3443,7,3255.33,0,8,90
3444,1,3386.11,-0.00134806,8.00048,89.9989
3444,2,3256.11,-225.167,8.0005,90
3444,3,3256.11,225.167,8.00049,90
3444,4,3256.04,-74.9999,8.00048,90
3444,5,3256.02,75,8.00049,90
3444,6,3126.11,-2.83879e-05,8.0005,90
3444,7,3256.13,0,8,90
3445,1,3386.91,-0.00133325,8.00048,89.9989
3445,2,3256.91,-225.167,8.0005,90
3445,3,3256.91,225.167,8.00049,90
3445,4,3256.84,-74.9999,8.00048,90
3445,5,3256.82,75,8.00049,90
3445,6,3126.91,-2.84944e-05,8.0005,90
3445,7,3256.93,0,8,90
3446,1,3387.71,-0.00131855,8.00048,89.9989
3446,2,3257.71,-225.167,8.0005,90
3446,3,3257.71,225.167,8.00049,90
